2017-12-07 08:36:04,366 [1] INFO  WebCrawler.Services.Program - 文章采集系统开始...
 WebCrawler.Services.Programname2017-12-07 08:36:05,242 [4] INFO  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息采集开始***************************
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:13,888 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-31 14:16前2个月我国稀土永磁材料出口量同比增长12.8%
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:14,016 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-31 14:05前2个月我国稀土永磁材料进口量同比增长7%
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:14,118 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-31 13:53前2个月我国稀土盐类出口量同比增长24.9%
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:14,218 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-31 13:35前2个月我国稀土盐类产品进口量同比增长56.3%
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:14,318 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-31 10:45前2个月我国稀土氧化物出口量同比减少3.7%
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:14,928 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-31 10:18南昌市大力发展高端LED产业规模
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:15,816 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-31 09:58前2个月我国稀土氧化物进口量同比增长35.9%
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:16,358 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-31 09:38前2个月我国进口稀土金属及合金593千克
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:16,465 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-31 09:332月份我国稀土金属及合金出口量环比减少15.06%
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:16,578 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-30 16:35葫芦岛锌业铅锌厂强化设备管理
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:16,819 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-30 16:34洛阳铜创公司建立我国首个铜铝材料电商交易平台
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:17,851 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-30 16:34云铜集团4户企业荣获2016年度中国铜业模范工厂荣誉称号
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:18,098 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-30 10:39包头市开展全市稀土企业辐射安全检查
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:18,203 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-29 16:24广东省下达2017年稀土矿钨矿开采总量控制指标的通知
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:18,864 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-29 16:22第三轮稀土国储招标落地
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:19,349 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-28 08:59南方稀土集团召开江西省稀土资源回收利用签约会
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:19,573 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-27 15:45去年规模以上采矿业固定资产投资同比下降20.4%
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:19,965 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-27 15:45湖南省地勘湘中深部找矿见锑金
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:21,429 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-27 15:45新田岭钨业在全国率先开展白钨常温选矿废水回用工业试验
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:22,197 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-27 15:44南京宝色制成全球最大MMA氧化反应器
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:23,230 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-27 15:31包头市与央企签约3个稀土项目
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:23,976 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-27 14:40北化大高性能顺丁橡胶稀土催化剂技术研究取得突破
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:24,223 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-24 10:45全球最大铜矿今日即将停止罢工 伦敦铜价上涨0.2%
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:24,412 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-24 09:29盛金稀土投资3600万元在皖设立节能系统子公司
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:24,627 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-23 15:47首钢镁钛低硅新型球团矿开发及应用获冶金科技一等奖
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:24,811 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-23 15:47攀钢研究院成功攻克细粒级钛精矿高效成型难题
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:25,002 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-23 15:46中国成功研发高规格球形钛合金粉末
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:25,159 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-23 15:46攀钢高炉渣提钛取得重大进展
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:25,334 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-23 15:46可修复土壤重金属污染纳米材料研制成功
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:25,595 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-23 11:20全球主要稀土资源国储量概况 
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:26,131 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-23 10:02滇黔发现中重稀土矿
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:26,347 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-23 09:58正海磁材2016年收入利润双增
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:26,779 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-23 09:50包头稀土研究院一科研项目实现产业化
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:27,100 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-23 09:48华美公司稀土萃取生产线项目投产
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:27,412 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-22 16:05陕西研制出世界最轻金属结构材料
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:27,581 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-22 16:05我国科学家发明可燃冰冷钻热采技术
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:27,693 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-22 16:05我国科学家构建液态金属应用新领域
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:27,808 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-22 16:04美国科学家创造出金属氢 或称为超导全新材料
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:28,085 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-21 16:38中铝山西分公司向科技攻关要效益 赤泥回收创历史新高
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:28,583 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-21 16:37钨钼冶金氨污染全过程控制技术获环境保护科技一等奖
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:29,105 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-21 16:37宁夏能源宁东铝业分公司破解铝灰处置难题
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:29,287 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-21 16:37铜冠机械获多项国家发明和实用新型专利
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:29,408 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-21 16:36锂电池有了“迷你灭火器”
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:29,588 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-20 15:30晶安高科锆泥中提取高纯氧化钪 新型工艺产业化项目顺利通过验收
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:30,542 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-20 15:29全固态锂电池将大幅提升电池的能量密度和安全性
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:31,112 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-20 15:29锂离子电池回收再利用 提取锂和钴
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:32,043 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-20 15:29新型液流电池问世，未来或取代爱爆炸的锂离子电池
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:32,958 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-20 15:29“海水钠电池”取代锂电池将商用 开启万亿储能市场
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:33,222 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-20 13:38广东省印发先进制造业发展“十三五”规划
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:33,888 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-20 10:44预计今年主要有色金属产量增长约4.8%
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:34,435 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-17 10:01包头稀交所交易额同比增长164倍
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:35,121 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-17 09:54国土资源部下达2017年第一批稀土矿钨矿开采总量控制指标
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:36,281 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-17 09:49包钢宝山矿业选铌及莹石生产线科技攻关取得成果
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:37,269 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-16 15:53NASA研制出新型固态电池，体积只有锂电池的1/3
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:37,581 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-16 15:52韩国利用硅废弃物制造锂电池材料
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:38,440 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-16 15:52兰州金川科技园新获两项国家发明专利
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:38,578 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-16 15:52新材料让钠离子电池寿命媲美锂电池 且容量更大
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:38,683 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-16 15:52柔性太阳能光伏发电与储存技术的研究进展
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:38,797 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-16 11:12原材料工业司召开规范稀土行业秩序研讨会
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:38,909 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-16 09:26两部委发文补助物联网和稀土产业
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:39,013 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-15 16:38可循环使用3万次以上 碳世纪发布石墨烯锂离子5号充电电池
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:39,116 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-15 16:38这个重庆企业领先全球 造出超宽超薄锂带
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:39,219 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-15 16:38中铝郑州研究院被认定为高新技术企业
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:39,324 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-15 16:37元素分离与利用技术助力铝灰变废成宝
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:39,427 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-15 16:37中国忠旺连获荣誉大奖 铝加工精深发展稳步推进
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:39,855 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-15 14:09钼公司芒廷帕斯矿资产有望于本月拍卖 
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:40,298 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-14 15:19东轻5年内建成世界级铝镁合金材料创新研发基地
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:40,403 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-14 15:19河南登封发现大型铝土矿
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:40,506 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-14 15:19永登铝业综合电耗再创新低
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:41,045 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-14 15:19中铝山西分公司科技攻关助力赤泥回收创历史新高
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:42,072 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-13 16:322017年稀土市场展望：延续上年走势
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:42,463 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-13 12:55广西发现特大稀土矿床
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:43,078 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-13 10:37广西发现特大稀土矿床 可供年产200万吨矿企开采百年
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:43,370 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-13 09:42《盖板玻璃抛光用稀土抛光粉评价体系》标准审查会议召开
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:43,601 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-09 15:28东北将建成世界级铝镁合金研发基地
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:43,716 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-09 15:28冶金集团铝空气电池 填补云南省空白
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:43,823 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-09 15:27洛阳铜加工公司加入首批中国新材料检测评价联盟
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:43,931 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-09 15:27大冶有色冶炼厂主产品硫酸再获湖北省名牌产品称号
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:44,037 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-09 14:382016年全球前8大稀土生产国 
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:44,143 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-08 10:58Ashram稀土项目开发获多方支持 
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:44,246 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-08 09:57发挥产业补贴对稀土业的促进作用
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:44,446 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-07 16:10金川集团公司800余万元重奖科技创新成果
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:44,735 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-07 16:10福建紫金铜业被认定为福建省2016年高新技术企业
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:44,840 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-07 16:09引线框架铜合金材料的研究现状及发展趋势
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:44,942 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-07 16:09有色金属行业复苏仍需巩固
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:45,043 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-07 16:09祥光铜业继续获评省级安全生产标准化二级企业
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:45,162 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-07 10:46内蒙将大力发展新材料和稀土产业
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:45,263 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-07 10:44包钢稀土钢板新产品研发助推提质增效
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:45,368 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-06 15:32冬瓜山铜矿今年力争再节支4000万元
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:45,469 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-06 15:31我国成功研制高性能铜箔生产设备 填补国内空白
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:45,568 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-06 15:31东营经开区有色金属产业：技术水平提升 集聚效应凸显
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:45,682 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-06 15:31超万亿元！江铜这个合作研究项目潜力无限
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:45,792 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-06 14:27贵州省织金磷块岩型稀土矿成矿规律等研究项目启动
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:45,902 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-02 16:00江铜去年获13项国家授权发明专利，两家单位占12项
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:46,004 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-02 15:59山东口岸退运出境200多吨砷超标铜精矿
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:46,104 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-02 15:59厦门自贸片区是我国进境铜精矿四大口岸之一
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:47,564 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-02 15:59贵州破解重金属污染治理难题
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:47,678 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-02 15:58中国镍进口数据折射出供应链的变化
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:47,782 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-02 14:32稀土矿物公司发布杨戈博纳钕矿项目最新情况
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:47,885 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-02 14:01包头市战略性新兴产业不断壮大
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:48,073 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:03-02 09:27龙磁科技2016年营收利润双增
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:48,178 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:02-28 11:28湖南加大钨、稀土等重要战略资源保护
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:48,278 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:02-28 10:32澳大利亚黄金产量创17年新高
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:48,383 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:02-28 09:25正海磁材2016年净利1.91亿
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:48,487 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:02-27 15:44九冶获两项国家级科学技术奖
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:48,590 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:02-27 15:43多个涉矿项目获国家科学技术奖
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:48,694 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:02-27 15:43如何看待中国铜铝资源的现状
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:48,800 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:02-24 10:25商务部等印发《推进重要产品信息化追溯体系建设的指导意见》
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:49,146 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:02-23 15:51苹果公司成功申请了液态金属技术专利
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:49,631 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:02-23 15:51中科院大连化物所钙钛矿纳米线中载流子定向输运获进展
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:50,389 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:02-23 15:50大柴旦盐湖提锂生产工艺实现新突破
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:50,491 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:02-23 15:50西工大在锂硫电池研究上取得新进展
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:50,600 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:02-23 15:502017动力电池产业发展趋势三大预测
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:50,703 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:02-23 11:07赣州市两项稀土行业标准发布实施
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:51,302 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:02-23 10:12稀土纳米材料需求潜力值得深挖
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:51,408 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:02-22 16:48锡矿山采选厂全力推行成本精细化管理
 WebCrawlerConsole.DoMain.Crawlername2017-12-07 08:41:51,514 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国金属网-综合信息,存在相同【标题】的文章:02-22 16:48西安交大研发出高库伦效率的硅负极锂电池
