2017-11-01 08:50:08,350 [1] INFO  WebCrawler.Services.Program - 文章采集系统开始...
 WebCrawler.Services.Programname2017-11-01 08:50:09,314 [7] INFO  WebCrawlerConsole.DoMain.Crawler - 环保部-环境要闻采集开始***************************
 WebCrawlerConsole.DoMain.Crawlername2017-11-01 08:50:09,314 [5] INFO  WebCrawlerConsole.DoMain.Crawler - 有色金属网-锡采集开始***************************
 WebCrawlerConsole.DoMain.Crawlername2017-11-01 08:50:09,314 [6] INFO  WebCrawlerConsole.DoMain.Crawler - 长江锡业网-锡评采集开始***************************
 WebCrawlerConsole.DoMain.Crawlername2017-11-01 08:50:09,891 [9] INFO  WebCrawlerConsole.DoMain.Crawler - 海关总署-新闻搜索采集开始***************************
 WebCrawlerConsole.DoMain.Crawlername2017-11-01 08:50:10,031 [7] WARN  WebCrawlerConsole.DoMain.Crawler - 环保部-环境要闻,存在相同【标题】的文章:两部委与四大央企共同签署备忘录 理顺基站环保管理机制，加强事中事后环保工作
 WebCrawlerConsole.DoMain.Crawlername2017-11-01 08:50:10,033 [7] WARN  WebCrawlerConsole.DoMain.Crawler - 环保部-环境要闻,新闻内容已到上一次最后采集新闻,结束采集
 WebCrawlerConsole.DoMain.Crawlername2017-11-01 08:50:10,036 [7] INFO  WebCrawlerConsole.DoMain.Crawler - 环保部-环境要闻,采集结束,共采集0条...共耗时716毫秒********
 WebCrawlerConsole.DoMain.Crawlername2017-11-01 08:50:10,038 [7] INFO  WebCrawlerConsole.DoMain.Crawler - *******************************************************************************************
 WebCrawlerConsole.DoMain.Crawlername2017-11-01 08:50:10,039 [7] INFO  WebCrawlerConsole.DoMain.Crawler - 环保部-地方快讯采集开始***************************
 WebCrawlerConsole.DoMain.Crawlername2017-11-01 08:50:10,110 [7] INFO  WebCrawlerConsole.DoMain.Crawler - 环保部-地方快讯,采集结束,共采集0条...共耗时69毫秒********
 WebCrawlerConsole.DoMain.Crawlername2017-11-01 08:50:10,113 [7] INFO  WebCrawlerConsole.DoMain.Crawler - *******************************************************************************************
 WebCrawlerConsole.DoMain.Crawlername2017-11-01 08:50:10,114 [7] INFO  WebCrawlerConsole.DoMain.Crawler - 环保部-聚焦重污染天气采集开始***************************
 WebCrawlerConsole.DoMain.Crawlername2017-11-01 08:50:10,148 [5] WARN  WebCrawlerConsole.DoMain.Crawler - 有色金属网-锡,新闻内容已到上一次最后采集新闻,结束采集
 WebCrawlerConsole.DoMain.Crawlername2017-11-01 08:50:10,166 [7] INFO  WebCrawlerConsole.DoMain.Crawler - 环保部-聚焦重污染天气,采集结束,共采集0条...共耗时49毫秒********
 WebCrawlerConsole.DoMain.Crawlername2017-11-01 08:50:10,168 [7] INFO  WebCrawlerConsole.DoMain.Crawler - *******************************************************************************************
 WebCrawlerConsole.DoMain.Crawlername2017-11-01 08:50:10,168 [7] INFO  WebCrawlerConsole.DoMain.Crawler - 环保部-通知公告采集开始***************************
 WebCrawlerConsole.DoMain.Crawlername2017-11-01 08:50:10,251 [7] INFO  WebCrawlerConsole.DoMain.Crawler - 环保部-通知公告,采集结束,共采集0条...共耗时80毫秒********
 WebCrawlerConsole.DoMain.Crawlername2017-11-01 08:50:10,253 [7] INFO  WebCrawlerConsole.DoMain.Crawler - *******************************************************************************************
 WebCrawlerConsole.DoMain.Crawlername2017-11-01 08:50:10,255 [7] INFO  WebCrawlerConsole.DoMain.Crawler - 环保部-热点回应采集开始***************************
 WebCrawlerConsole.DoMain.Crawlername2017-11-01 08:50:10,306 [7] INFO  WebCrawlerConsole.DoMain.Crawler - 环保部-热点回应,采集结束,共采集0条...共耗时47毫秒********
 WebCrawlerConsole.DoMain.Crawlername2017-11-01 08:50:10,310 [7] INFO  WebCrawlerConsole.DoMain.Crawler - *******************************************************************************************
